Date,IP,URL,HTTP Code,Agent
07/Nov/2024:17:40:56,192.168.96.191,/checkout,500,otros
07/Nov/2024:16:39:31,192.168.108.59,/products,500,móvil
07/Nov/2024:15:38:15,192.168.39.196,/about,404,desktop
06/Nov/2024:23:05:18,192.168.22.211,/home,302,desktop
07/Nov/2024:06:37:26,192.168.197.205,/contact,200,desktop
07/Nov/2024:10:38:40,192.168.184.58,/products,500,otros
07/Nov/2024:14:09:17,192.168.44.73,/products,404,otros
07/Nov/2024:16:42:27,192.168.192.209,/home,500,móvil
07/Nov/2024:04:56:09,192.168.44.73,/contact,404,otros
06/Nov/2024:19:19:45,192.168.191.179,/contact,302,otros
07/Nov/2024:02:16:53,192.168.55.60,/products/item,200,otros
07/Nov/2024:03:03:50,192.168.198.34,/contact,500,otros
07/Nov/2024:07:04:34,192.168.230.198,/products,404,otros
07/Nov/2024:03:19:51,192.168.19.108,/cart,200,desktop
07/Nov/2024:06:25:51,192.168.147.149,/checkout,404,desktop
06/Nov/2024:23:44:20,192.168.131.31,/products/item,200,móvil
07/Nov/2024:11:37:07,192.168.247.255,/about,404,otros
07/Nov/2024:01:36:40,192.168.129.7,/products/item,404,otros
07/Nov/2024:10:19:54,192.168.166.135,/contact,302,desktop
06/Nov/2024:22:18:36,192.168.85.223,/checkout,200,otros
07/Nov/2024:16:32:40,192.168.199.208,/about,500,móvil
07/Nov/2024:01:09:37,192.168.57.141,/products/item,302,desktop
07/Nov/2024:01:37:49,192.168.96.223,/checkout,500,móvil
06/Nov/2024:23:48:38,192.168.204.11,/about,404,móvil
07/Nov/2024:15:21:45,192.168.32.136,/checkout,500,desktop
07/Nov/2024:05:48:10,192.168.83.110,/products/item,500,desktop
07/Nov/2024:06:00:49,192.168.178.124,/contact,404,otros
07/Nov/2024:06:58:27,192.168.108.114,/products,302,otros
07/Nov/2024:09:40:05,192.168.37.107,/products/item,302,otros
06/Nov/2024:19:02:27,192.168.224.236,/cart,500,otros
07/Nov/2024:12:03:46,192.168.69.148,/about,302,desktop
07/Nov/2024:12:22:03,192.168.147.190,/cart,302,móvil
07/Nov/2024:04:38:55,192.168.116.162,/checkout,500,móvil
06/Nov/2024:23:45:09,192.168.53.215,/contact,404,desktop
07/Nov/2024:13:19:38,192.168.119.121,/about,200,móvil
07/Nov/2024:17:00:44,192.168.191.179,/products/item,404,desktop
07/Nov/2024:16:53:42,192.168.22.203,/products/item,500,desktop
07/Nov/2024:11:05:29,192.168.23.102,/home,200,móvil
07/Nov/2024:05:36:05,192.168.25.201,/products/item,200,otros
07/Nov/2024:08:04:23,192.168.133.57,/checkout,200,desktop
06/Nov/2024:23:38:12,192.168.166.87,/contact,404,otros
07/Nov/2024:04:12:38,192.168.122.229,/products,404,móvil
06/Nov/2024:23:31:19,192.168.236.207,/home,404,desktop
07/Nov/2024:10:39:47,192.168.78.15,/contact,500,otros
06/Nov/2024:18:39:59,192.168.253.158,/home,404,desktop
06/Nov/2024:18:23:04,192.168.133.19,/cart,404,móvil
07/Nov/2024:11:55:48,192.168.160.116,/checkout,500,otros
07/Nov/2024:16:43:23,192.168.73.200,/products/item,302,móvil
07/Nov/2024:01:58:55,192.168.3.228,/products/item,404,desktop
07/Nov/2024:15:22:17,192.168.251.22,/products/item,200,desktop
07/Nov/2024:12:59:07,192.168.27.22,/products/item,200,otros
07/Nov/2024:10:06:51,192.168.89.91,/about,404,desktop
07/Nov/2024:12:33:12,192.168.51.44,/about,404,otros
07/Nov/2024:08:00:43,192.168.94.66,/products/item,200,móvil
06/Nov/2024:23:02:47,192.168.6.11,/checkout,500,otros
07/Nov/2024:12:28:13,192.168.11.122,/products,302,móvil
06/Nov/2024:20:42:35,192.168.17.31,/products,500,desktop
07/Nov/2024:08:31:37,192.168.207.230,/home,302,otros
07/Nov/2024:12:13:40,192.168.89.100,/products,302,otros
07/Nov/2024:02:39:37,192.168.83.237,/cart,302,otros
07/Nov/2024:13:29:27,192.168.125.96,/home,500,desktop
07/Nov/2024:07:53:37,192.168.198.231,/cart,200,móvil
06/Nov/2024:20:34:28,192.168.93.129,/products/item,404,desktop
07/Nov/2024:09:40:07,192.168.101.230,/about,500,móvil
07/Nov/2024:08:48:33,192.168.167.207,/contact,200,otros
06/Nov/2024:21:10:59,192.168.7.105,/contact,200,móvil
07/Nov/2024:18:02:48,192.168.107.210,/about,500,otros
07/Nov/2024:14:55:06,192.168.57.141,/cart,200,móvil
07/Nov/2024:06:22:59,192.168.107.194,/products,200,desktop
07/Nov/2024:12:38:08,192.168.172.73,/contact,200,móvil
06/Nov/2024:23:40:44,192.168.244.173,/contact,200,móvil
07/Nov/2024:12:25:20,192.168.53.215,/about,404,móvil
06/Nov/2024:21:12:15,192.168.100.101,/home,404,desktop
06/Nov/2024:18:20:28,192.168.125.96,/products/item,200,desktop
07/Nov/2024:15:29:42,192.168.119.46,/cart,302,otros
07/Nov/2024:04:44:01,192.168.74.23,/cart,200,móvil
07/Nov/2024:13:26:48,192.168.234.186,/about,302,desktop
07/Nov/2024:13:31:29,192.168.192.84,/cart,200,móvil
06/Nov/2024:22:32:44,192.168.139.228,/contact,500,desktop
07/Nov/2024:12:34:18,192.168.251.190,/contact,200,otros
07/Nov/2024:07:44:24,192.168.9.64,/home,500,móvil
06/Nov/2024:18:56:16,192.168.111.80,/products,500,otros
07/Nov/2024:08:09:49,192.168.204.11,/checkout,500,desktop
07/Nov/2024:03:56:33,192.168.237.16,/products,404,otros
07/Nov/2024:06:30:06,192.168.160.116,/products,500,móvil
07/Nov/2024:05:26:33,192.168.175.162,/cart,200,móvil
07/Nov/2024:15:54:43,192.168.173.233,/contact,302,móvil
06/Nov/2024:23:27:11,192.168.167.207,/checkout,404,móvil
07/Nov/2024:05:42:46,192.168.166.225,/products,500,otros
07/Nov/2024:01:57:13,192.168.220.211,/products,500,móvil
07/Nov/2024:03:22:16,192.168.242.136,/products,200,otros
07/Nov/2024:03:50:44,192.168.173.233,/products,302,otros
07/Nov/2024:11:47:19,192.168.111.72,/checkout,302,desktop
06/Nov/2024:22:18:05,192.168.195.233,/products,200,desktop
07/Nov/2024:02:05:22,192.168.75.72,/checkout,500,desktop
07/Nov/2024:04:34:59,192.168.33.116,/contact,200,otros
07/Nov/2024:11:58:27,192.168.252.234,/products/item,404,desktop
07/Nov/2024:14:51:51,192.168.6.244,/products/item,500,móvil
07/Nov/2024:17:50:49,192.168.33.128,/about,200,otros
06/Nov/2024:22:13:56,192.168.60.244,/about,500,móvil
07/Nov/2024:16:22:17,192.168.192.209,/home,200,desktop
07/Nov/2024:01:31:42,192.168.9.64,/checkout,500,otros
07/Nov/2024:14:15:06,192.168.48.66,/checkout,302,móvil
07/Nov/2024:13:42:05,192.168.192.214,/products/item,200,móvil
07/Nov/2024:14:05:48,192.168.246.6,/checkout,302,móvil
07/Nov/2024:04:19:22,192.168.76.98,/home,200,móvil
07/Nov/2024:04:11:59,192.168.73.200,/home,404,móvil
06/Nov/2024:18:51:49,192.168.92.234,/products,302,móvil
07/Nov/2024:13:05:37,192.168.231.8,/contact,200,otros
07/Nov/2024:17:48:33,192.168.164.24,/checkout,500,otros
07/Nov/2024:14:56:24,192.168.116.154,/checkout,200,desktop
07/Nov/2024:13:45:17,192.168.89.124,/contact,404,desktop
06/Nov/2024:20:15:12,192.168.176.59,/products,302,desktop
07/Nov/2024:07:23:10,192.168.53.219,/contact,302,desktop
07/Nov/2024:12:28:19,192.168.75.72,/about,200,móvil
07/Nov/2024:08:39:38,192.168.77.10,/about,500,móvil
07/Nov/2024:05:21:14,192.168.78.65,/about,200,desktop
07/Nov/2024:05:32:20,192.168.119.121,/products/item,500,móvil
07/Nov/2024:12:37:19,192.168.111.80,/home,302,móvil
07/Nov/2024:04:57:21,192.168.68.168,/home,302,desktop
07/Nov/2024:05:58:39,192.168.155.35,/cart,500,móvil
07/Nov/2024:15:18:17,192.168.7.105,/home,302,desktop
07/Nov/2024:02:51:18,192.168.87.67,/checkout,302,otros
07/Nov/2024:11:33:59,192.168.83.162,/products/item,302,desktop
07/Nov/2024:14:06:16,192.168.130.6,/cart,500,desktop
06/Nov/2024:19:51:31,192.168.69.41,/checkout,500,otros
07/Nov/2024:13:30:58,192.168.152.202,/about,500,móvil
07/Nov/2024:00:31:03,192.168.195.233,/cart,302,móvil
07/Nov/2024:14:10:39,192.168.97.149,/checkout,404,desktop
06/Nov/2024:21:30:09,192.168.24.214,/checkout,200,otros
06/Nov/2024:20:48:50,192.168.129.7,/about,200,otros
07/Nov/2024:17:22:59,192.168.187.247,/checkout,302,desktop
07/Nov/2024:16:54:25,192.168.197.35,/contact,404,desktop
07/Nov/2024:17:27:05,192.168.191.179,/about,404,móvil
07/Nov/2024:10:40:37,192.168.10.86,/cart,500,móvil
07/Nov/2024:10:28:12,192.168.201.63,/cart,404,otros
06/Nov/2024:21:55:03,192.168.254.228,/home,404,desktop
06/Nov/2024:21:47:51,192.168.95.53,/about,500,otros
07/Nov/2024:05:34:22,192.168.120.102,/checkout,500,otros
06/Nov/2024:18:40:39,192.168.68.168,/about,500,móvil
07/Nov/2024:09:14:24,192.168.165.157,/products,500,móvil
06/Nov/2024:20:32:51,192.168.129.7,/products/item,302,móvil
06/Nov/2024:19:49:35,192.168.17.31,/about,302,móvil
07/Nov/2024:16:03:46,192.168.133.19,/products/item,500,desktop
06/Nov/2024:19:10:53,192.168.208.203,/checkout,404,móvil
06/Nov/2024:18:18:26,192.168.65.179,/products/item,500,móvil
07/Nov/2024:07:35:58,192.168.93.108,/checkout,302,otros
06/Nov/2024:19:25:23,192.168.147.26,/home,200,otros
06/Nov/2024:18:28:41,192.168.63.88,/products,500,móvil
06/Nov/2024:21:30:11,192.168.166.51,/contact,302,móvil
07/Nov/2024:15:54:24,192.168.187.16,/products,404,otros
07/Nov/2024:10:45:40,192.168.171.164,/home,302,móvil
07/Nov/2024:02:46:54,192.168.56.115,/home,302,móvil
07/Nov/2024:11:16:34,192.168.253.102,/products,500,otros
06/Nov/2024:20:06:32,192.168.75.72,/products,404,otros
07/Nov/2024:08:27:39,192.168.23.53,/contact,200,desktop
07/Nov/2024:16:33:01,192.168.85.223,/products/item,302,desktop
07/Nov/2024:10:31:20,192.168.207.14,/about,404,desktop
07/Nov/2024:11:23:14,192.168.67.222,/home,302,otros
07/Nov/2024:07:46:17,192.168.60.244,/products,500,móvil
07/Nov/2024:16:05:34,192.168.139.121,/contact,302,desktop
07/Nov/2024:13:39:15,192.168.143.131,/checkout,500,otros
07/Nov/2024:14:52:37,192.168.95.53,/products/item,500,desktop
07/Nov/2024:13:28:52,192.168.109.82,/products/item,500,móvil
07/Nov/2024:12:35:43,192.168.187.16,/cart,404,otros
07/Nov/2024:02:40:19,192.168.63.101,/checkout,200,desktop
07/Nov/2024:07:53:40,192.168.232.23,/products,404,desktop
06/Nov/2024:20:34:53,192.168.85.44,/home,404,desktop
07/Nov/2024:15:44:59,192.168.107.210,/products,200,desktop
07/Nov/2024:14:26:39,192.168.34.184,/checkout,404,desktop
07/Nov/2024:17:32:12,192.168.52.113,/contact,302,otros
07/Nov/2024:05:37:50,192.168.218.81,/products/item,302,otros
07/Nov/2024:02:42:02,192.168.225.202,/home,200,móvil
06/Nov/2024:19:55:43,192.168.80.170,/products,500,desktop
07/Nov/2024:06:36:58,192.168.125.15,/products,404,móvil
07/Nov/2024:16:47:55,192.168.52.113,/checkout,200,desktop
06/Nov/2024:19:11:00,192.168.12.204,/contact,500,desktop
07/Nov/2024:13:08:41,192.168.73.178,/about,200,desktop
06/Nov/2024:22:54:05,192.168.129.7,/about,404,desktop
07/Nov/2024:09:09:09,192.168.164.168,/cart,404,desktop
07/Nov/2024:14:22:30,192.168.116.99,/checkout,200,móvil
07/Nov/2024:15:00:05,192.168.232.53,/products/item,500,otros
07/Nov/2024:17:26:55,192.168.119.121,/products/item,302,móvil
07/Nov/2024:08:32:42,192.168.206.112,/contact,302,móvil
07/Nov/2024:03:09:34,192.168.51.44,/about,500,desktop
07/Nov/2024:09:04:21,192.168.104.172,/cart,404,móvil
07/Nov/2024:03:12:56,192.168.73.107,/home,200,desktop
07/Nov/2024:09:53:46,192.168.212.239,/about,404,desktop
07/Nov/2024:15:21:36,192.168.173.90,/contact,500,otros
07/Nov/2024:05:28:07,192.168.157.96,/checkout,200,móvil
07/Nov/2024:11:15:21,192.168.32.136,/contact,500,otros
06/Nov/2024:23:59:54,192.168.71.251,/products,200,móvil
07/Nov/2024:06:38:22,192.168.166.225,/cart,200,desktop
07/Nov/2024:07:40:47,192.168.242.187,/home,200,desktop
06/Nov/2024:19:13:01,192.168.79.121,/products,200,desktop
07/Nov/2024:17:26:55,192.168.152.111,/contact,404,móvil
06/Nov/2024:22:06:05,192.168.175.173,/products/item,302,otros
07/Nov/2024:02:39:58,192.168.89.91,/checkout,500,otros
07/Nov/2024:03:34:59,192.168.233.71,/products/item,404,desktop
07/Nov/2024:13:22:01,192.168.131.223,/cart,500,móvil
07/Nov/2024:14:24:49,192.168.165.157,/products/item,500,móvil
07/Nov/2024:10:42:01,192.168.125.15,/checkout,500,otros
06/Nov/2024:23:37:37,192.168.24.193,/about,404,móvil
06/Nov/2024:23:43:37,192.168.125.15,/checkout,302,desktop
07/Nov/2024:02:13:57,192.168.99.255,/checkout,200,otros
07/Nov/2024:11:31:30,192.168.166.225,/products/item,404,otros
06/Nov/2024:21:47:13,192.168.23.241,/products,404,desktop
07/Nov/2024:07:12:07,192.168.190.82,/products/item,404,otros
07/Nov/2024:09:55:00,192.168.63.246,/contact,302,otros
07/Nov/2024:17:09:33,192.168.24.193,/home,500,desktop
06/Nov/2024:21:48:13,192.168.250.110,/products/item,500,desktop
06/Nov/2024:18:27:54,192.168.160.85,/products/item,404,desktop
06/Nov/2024:22:27:09,192.168.232.116,/checkout,500,móvil
07/Nov/2024:07:34:19,192.168.96.130,/products/item,404,desktop
07/Nov/2024:13:01:03,192.168.108.114,/contact,302,desktop
06/Nov/2024:23:57:03,192.168.95.211,/checkout,200,móvil
06/Nov/2024:18:38:38,192.168.242.196,/contact,200,desktop
07/Nov/2024:01:55:29,192.168.65.179,/products,404,desktop
06/Nov/2024:20:48:33,192.168.65.179,/home,302,otros
07/Nov/2024:05:51:36,192.168.121.78,/home,200,móvil
07/Nov/2024:06:26:03,192.168.89.100,/about,302,móvil
06/Nov/2024:20:07:39,192.168.130.42,/cart,404,móvil
07/Nov/2024:13:16:23,192.168.109.106,/contact,200,móvil
07/Nov/2024:03:22:54,192.168.43.118,/home,302,desktop
07/Nov/2024:03:56:27,192.168.46.121,/cart,200,móvil
07/Nov/2024:10:45:53,192.168.33.116,/products/item,302,móvil
07/Nov/2024:00:58:28,192.168.254.199,/products,200,otros
06/Nov/2024:19:08:05,192.168.253.158,/cart,302,móvil
06/Nov/2024:22:42:49,192.168.180.125,/products/item,404,otros
07/Nov/2024:18:04:04,192.168.105.173,/home,500,móvil
07/Nov/2024:11:25:02,192.168.124.149,/checkout,302,móvil
06/Nov/2024:18:28:19,192.168.147.35,/products,200,otros
07/Nov/2024:14:26:25,192.168.200.220,/checkout,302,otros
06/Nov/2024:22:04:56,192.168.19.131,/contact,500,desktop
07/Nov/2024:06:51:07,192.168.143.17,/products/item,404,desktop
07/Nov/2024:01:13:59,192.168.7.234,/contact,302,móvil
06/Nov/2024:23:57:25,192.168.184.56,/products/item,200,móvil
07/Nov/2024:14:09:32,192.168.252.144,/products,404,otros
07/Nov/2024:15:47:59,192.168.202.0,/about,200,desktop
07/Nov/2024:04:54:06,192.168.157.223,/contact,404,desktop
07/Nov/2024:13:22:29,192.168.49.172,/about,200,desktop
07/Nov/2024:04:53:47,192.168.192.54,/about,500,móvil
07/Nov/2024:09:04:32,192.168.160.116,/products/item,200,desktop
07/Nov/2024:11:48:15,192.168.56.115,/contact,200,desktop
07/Nov/2024:14:50:33,192.168.133.57,/contact,302,otros
06/Nov/2024:23:15:36,192.168.19.166,/products,500,desktop
07/Nov/2024:14:39:35,192.168.204.11,/products/item,404,móvil
07/Nov/2024:08:21:01,192.168.1.241,/checkout,500,desktop
07/Nov/2024:14:11:34,192.168.95.53,/products,302,otros
07/Nov/2024:12:57:54,192.168.222.61,/about,200,móvil
07/Nov/2024:10:55:02,192.168.51.113,/contact,200,otros
07/Nov/2024:06:15:29,192.168.37.204,/checkout,500,desktop
07/Nov/2024:12:05:33,192.168.252.79,/home,404,otros
07/Nov/2024:17:48:57,192.168.51.59,/cart,302,otros
06/Nov/2024:19:35:35,192.168.143.131,/checkout,404,desktop
07/Nov/2024:06:59:11,192.168.162.134,/products,404,otros
07/Nov/2024:07:41:05,192.168.37.6,/products,500,otros
07/Nov/2024:11:24:57,192.168.233.71,/about,404,desktop
07/Nov/2024:11:23:03,192.168.216.39,/products,500,desktop
07/Nov/2024:13:21:34,192.168.184.58,/home,200,otros
07/Nov/2024:10:54:10,192.168.164.168,/products/item,200,móvil
07/Nov/2024:16:08:55,192.168.161.186,/contact,302,otros
06/Nov/2024:18:23:42,192.168.85.12,/cart,302,móvil
06/Nov/2024:23:05:46,192.168.124.130,/home,200,desktop
07/Nov/2024:15:42:08,192.168.251.77,/cart,200,móvil
06/Nov/2024:22:59:08,192.168.106.67,/contact,302,móvil
07/Nov/2024:08:23:50,192.168.192.54,/products/item,302,desktop
07/Nov/2024:04:29:37,192.168.244.7,/about,302,móvil
07/Nov/2024:12:49:30,192.168.104.172,/products/item,302,móvil
06/Nov/2024:22:30:40,192.168.33.116,/contact,200,desktop
07/Nov/2024:11:29:31,192.168.105.173,/cart,500,otros
07/Nov/2024:13:56:17,192.168.83.110,/cart,500,móvil
07/Nov/2024:14:17:51,192.168.124.229,/cart,500,desktop
06/Nov/2024:21:29:52,192.168.127.186,/home,404,desktop
07/Nov/2024:00:32:05,192.168.183.175,/contact,302,otros
07/Nov/2024:11:59:21,192.168.42.110,/products,200,otros
07/Nov/2024:08:44:39,192.168.251.22,/contact,200,otros
07/Nov/2024:05:19:19,192.168.93.129,/checkout,500,móvil
06/Nov/2024:23:34:57,192.168.209.181,/home,200,móvil
06/Nov/2024:19:50:11,192.168.234.186,/contact,404,móvil
07/Nov/2024:07:11:39,192.168.166.51,/home,500,otros
07/Nov/2024:08:21:00,192.168.222.61,/cart,500,otros
07/Nov/2024:00:41:15,192.168.114.197,/about,500,desktop
06/Nov/2024:18:28:35,192.168.204.252,/contact,302,desktop
07/Nov/2024:15:17:33,192.168.154.215,/cart,200,móvil
07/Nov/2024:02:42:43,192.168.71.78,/checkout,302,otros
07/Nov/2024:01:32:37,192.168.183.147,/products/item,404,desktop
06/Nov/2024:21:31:10,192.168.206.84,/products,200,desktop
07/Nov/2024:06:34:09,192.168.48.66,/home,404,otros
07/Nov/2024:05:16:14,192.168.166.135,/checkout,404,otros
07/Nov/2024:12:30:24,192.168.159.48,/contact,404,otros
07/Nov/2024:02:44:02,192.168.81.139,/contact,302,desktop
07/Nov/2024:13:30:21,192.168.138.254,/products/item,302,otros
07/Nov/2024:09:38:58,192.168.84.146,/products/item,302,otros
06/Nov/2024:20:10:10,192.168.139.49,/checkout,200,móvil
07/Nov/2024:08:41:39,192.168.51.172,/products/item,302,otros
07/Nov/2024:11:06:36,192.168.171.203,/contact,200,desktop
07/Nov/2024:12:11:00,192.168.51.113,/contact,404,otros
07/Nov/2024:06:28:22,192.168.232.23,/checkout,200,otros
07/Nov/2024:09:18:47,192.168.221.243,/products/item,500,desktop
07/Nov/2024:16:34:16,192.168.155.205,/checkout,404,móvil
06/Nov/2024:19:13:16,192.168.109.82,/cart,404,desktop
06/Nov/2024:20:51:36,192.168.172.73,/checkout,404,desktop
06/Nov/2024:20:43:23,192.168.42.39,/home,500,otros
07/Nov/2024:02:24:45,192.168.222.188,/about,404,otros
07/Nov/2024:08:57:42,192.168.76.98,/home,302,desktop
07/Nov/2024:00:46:15,192.168.100.101,/cart,200,móvil
07/Nov/2024:01:30:35,192.168.24.214,/checkout,200,móvil
07/Nov/2024:06:10:29,192.168.184.58,/home,404,otros
07/Nov/2024:12:03:48,192.168.136.68,/home,302,móvil
07/Nov/2024:07:03:55,192.168.159.40,/contact,200,móvil
07/Nov/2024:08:24:21,192.168.227.123,/about,404,móvil
07/Nov/2024:05:22:13,192.168.230.181,/about,302,otros
06/Nov/2024:18:58:35,192.168.65.179,/contact,500,otros
07/Nov/2024:01:44:14,192.168.33.128,/home,404,desktop
07/Nov/2024:15:24:50,192.168.60.244,/products/item,200,otros
06/Nov/2024:20:56:29,192.168.136.176,/about,500,móvil
06/Nov/2024:20:49:07,192.168.21.191,/checkout,404,móvil
06/Nov/2024:22:08:37,192.168.187.247,/contact,200,otros
07/Nov/2024:12:53:38,192.168.6.48,/checkout,500,otros
07/Nov/2024:05:06:47,192.168.9.64,/contact,500,otros
06/Nov/2024:21:08:39,192.168.75.24,/contact,500,otros
06/Nov/2024:19:08:42,192.168.175.162,/checkout,404,móvil
07/Nov/2024:07:52:48,192.168.17.31,/contact,500,desktop
07/Nov/2024:08:56:42,192.168.164.24,/contact,500,desktop
07/Nov/2024:12:10:27,192.168.105.157,/contact,302,otros
07/Nov/2024:12:28:09,192.168.43.118,/cart,200,móvil
06/Nov/2024:20:33:47,192.168.164.24,/products/item,200,otros
07/Nov/2024:07:17:47,192.168.139.49,/about,302,desktop
07/Nov/2024:13:17:03,192.168.6.11,/products/item,500,móvil
07/Nov/2024:06:31:11,192.168.210.19,/cart,500,otros
07/Nov/2024:13:12:29,192.168.73.200,/checkout,404,móvil
07/Nov/2024:02:29:50,192.168.128.42,/products/item,302,otros
07/Nov/2024:04:52:16,192.168.18.254,/cart,200,móvil
07/Nov/2024:10:47:38,192.168.166.51,/cart,404,móvil
06/Nov/2024:20:17:19,192.168.44.174,/contact,500,móvil
06/Nov/2024:21:43:13,192.168.12.112,/products/item,404,desktop
06/Nov/2024:21:01:42,192.168.34.18,/checkout,500,otros
07/Nov/2024:04:55:33,192.168.126.227,/contact,404,móvil
07/Nov/2024:09:09:21,192.168.199.208,/checkout,302,desktop
07/Nov/2024:16:16:19,192.168.85.223,/checkout,500,otros
07/Nov/2024:00:07:33,192.168.254.199,/home,500,otros
07/Nov/2024:15:08:35,192.168.244.7,/cart,200,desktop
07/Nov/2024:08:59:16,192.168.92.234,/products/item,500,otros
07/Nov/2024:01:33:52,192.168.124.149,/checkout,200,desktop
07/Nov/2024:13:49:19,192.168.245.193,/products,302,otros
07/Nov/2024:16:36:26,192.168.251.22,/home,404,móvil
07/Nov/2024:07:55:24,192.168.57.141,/checkout,500,desktop
07/Nov/2024:06:18:53,192.168.176.59,/cart,200,otros
06/Nov/2024:18:38:41,192.168.184.58,/products/item,200,móvil
07/Nov/2024:06:55:06,192.168.24.193,/cart,500,móvil
07/Nov/2024:00:07:21,192.168.39.253,/checkout,404,otros
07/Nov/2024:17:19:56,192.168.146.54,/products,500,otros
07/Nov/2024:08:24:40,192.168.231.8,/products,404,desktop
06/Nov/2024:20:07:03,192.168.183.147,/products/item,500,otros
06/Nov/2024:18:24:51,192.168.123.149,/about,500,móvil
07/Nov/2024:12:12:13,192.168.225.143,/checkout,200,desktop
07/Nov/2024:16:05:16,192.168.198.231,/home,500,otros
06/Nov/2024:20:26:39,192.168.159.253,/cart,500,móvil
07/Nov/2024:14:36:47,192.168.197.35,/contact,404,desktop
07/Nov/2024:08:13:00,192.168.147.149,/checkout,200,otros
06/Nov/2024:23:36:25,192.168.238.185,/checkout,404,móvil
07/Nov/2024:12:31:06,192.168.7.11,/home,302,desktop
07/Nov/2024:08:33:23,192.168.19.131,/contact,404,otros
07/Nov/2024:10:36:52,192.168.49.121,/cart,500,desktop
07/Nov/2024:05:06:42,192.168.22.203,/about,302,desktop
07/Nov/2024:08:17:28,192.168.192.174,/checkout,302,otros
07/Nov/2024:12:15:20,192.168.166.51,/contact,404,desktop
07/Nov/2024:15:55:52,192.168.219.190,/cart,404,desktop
06/Nov/2024:18:17:42,192.168.63.88,/products,500,otros
07/Nov/2024:02:27:45,192.168.230.206,/contact,500,otros
07/Nov/2024:02:09:20,192.168.201.63,/cart,404,móvil
07/Nov/2024:09:44:42,192.168.51.113,/cart,500,otros
07/Nov/2024:14:44:50,192.168.75.223,/products/item,302,móvil
07/Nov/2024:14:54:58,192.168.22.203,/home,302,desktop
06/Nov/2024:23:15:08,192.168.147.190,/checkout,302,desktop
07/Nov/2024:10:30:49,192.168.232.116,/checkout,404,desktop
06/Nov/2024:18:45:56,192.168.92.234,/products,500,otros
07/Nov/2024:17:20:15,192.168.51.113,/products/item,404,móvil
07/Nov/2024:11:28:53,192.168.246.6,/cart,302,otros
06/Nov/2024:18:57:12,192.168.219.204,/about,302,móvil
06/Nov/2024:22:57:28,192.168.125.208,/checkout,200,móvil
07/Nov/2024:15:38:16,192.168.199.181,/contact,200,desktop
07/Nov/2024:05:21:52,192.168.175.173,/about,500,móvil
07/Nov/2024:00:58:07,192.168.25.201,/home,500,móvil
07/Nov/2024:06:27:06,192.168.244.173,/checkout,404,desktop
07/Nov/2024:11:49:54,192.168.164.254,/cart,404,desktop
07/Nov/2024:02:45:40,192.168.219.190,/checkout,200,móvil
07/Nov/2024:09:43:12,192.168.255.189,/about,404,móvil
07/Nov/2024:14:34:09,192.168.16.106,/products,404,desktop
07/Nov/2024:17:20:19,192.168.147.115,/checkout,404,desktop
06/Nov/2024:18:53:42,192.168.17.234,/home,302,otros
07/Nov/2024:10:22:49,192.168.63.227,/checkout,500,desktop
07/Nov/2024:17:26:49,192.168.233.71,/cart,302,móvil
07/Nov/2024:06:00:38,192.168.196.82,/contact,500,desktop
07/Nov/2024:08:29:13,192.168.252.79,/products/item,302,móvil
07/Nov/2024:04:51:26,192.168.127.114,/contact,500,desktop
06/Nov/2024:19:34:02,192.168.155.35,/contact,500,otros
06/Nov/2024:19:42:24,192.168.202.0,/home,200,otros
07/Nov/2024:03:52:26,192.168.44.174,/products,200,otros
06/Nov/2024:20:12:02,192.168.71.47,/about,200,otros
07/Nov/2024:10:12:15,192.168.21.191,/about,302,otros
07/Nov/2024:04:06:26,192.168.25.201,/cart,404,otros
07/Nov/2024:07:34:30,192.168.171.203,/cart,302,otros
07/Nov/2024:16:11:42,192.168.125.208,/products/item,500,desktop
06/Nov/2024:22:26:32,192.168.177.177,/products/item,200,desktop
07/Nov/2024:13:00:43,192.168.106.67,/checkout,404,otros
07/Nov/2024:14:47:11,192.168.63.101,/contact,500,otros
07/Nov/2024:00:39:55,192.168.216.39,/checkout,404,desktop
07/Nov/2024:08:53:28,192.168.83.110,/contact,500,móvil
07/Nov/2024:14:03:46,192.168.74.23,/home,404,móvil
07/Nov/2024:08:34:33,192.168.78.65,/products,302,móvil
07/Nov/2024:05:55:30,192.168.96.167,/home,302,otros
07/Nov/2024:09:14:55,192.168.122.21,/cart,200,móvil
06/Nov/2024:20:17:23,192.168.252.234,/cart,302,otros
07/Nov/2024:07:14:29,192.168.161.186,/cart,500,móvil
07/Nov/2024:14:54:15,192.168.188.105,/checkout,200,otros
06/Nov/2024:21:32:50,192.168.172.73,/home,200,otros
07/Nov/2024:15:04:39,192.168.195.233,/products,302,otros
07/Nov/2024:10:06:54,192.168.242.242,/home,200,desktop
07/Nov/2024:10:53:11,192.168.252.144,/cart,302,desktop
07/Nov/2024:15:01:53,192.168.99.91,/products,302,desktop
06/Nov/2024:23:41:19,192.168.124.84,/products/item,500,móvil
06/Nov/2024:20:27:19,192.168.200.220,/checkout,302,desktop
07/Nov/2024:08:25:50,192.168.123.149,/products,200,móvil
06/Nov/2024:23:01:39,192.168.6.48,/products/item,500,otros
06/Nov/2024:23:53:26,192.168.74.23,/about,500,móvil
07/Nov/2024:12:44:04,192.168.89.124,/products/item,302,móvil
